transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in,Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,sourceAccount,targetAccount
617.0,618.0,619.0,622.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,621.0,2484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,621.0,2484.0,0.0,0.0,0.0,2022-09-01 00:07:00,12.0,8001A4930,1.0,8001C9F20,9820.19,US Dollar,9820.19,US Dollar,Credit Card,0.0,128001A4930,18001C9F20
625.0,629.0,630.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,631.0,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,631.0,1893.0,0.0,0.0,0.0,2.0,3.0,1.5,631.0,3155.0,0.0,0.0,0.0,2022-09-01 00:10:00,12.0,8001CB7C0,213704.0,808ED71C0,36.35,US Dollar,36.35,US Dollar,Credit Card,0.0,128001CB7C0,213704808ED71C0
632.0,638.0,659.0,667.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,653.5,2614.0,182.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,662.8,3314.0,11.760000000000009,0.40824829046385785,1.1666666666666619,2022-09-01 00:04:00,12.0,800137450,12.0,8001CF680,2157.28,US Dollar,2157.28,US Dollar,ACH,0.0,12800137450,128001CF680
673.0,674.0,688.0,689.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,682.5,2730.0,42.249999999999815,-5.8473430416671356e-15,1.0000000000000009,1.0,2.0,2.0,674.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,689.0,1378.0,0.0,0.0,0.0,2022-09-01 00:25:00,70.0,100428660,1362.0,8001E0F10,183.36,US Dollar,183.36,US Dollar,Cheque,0.0,70100428660,13628001E0F10
690.0,691.0,692.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,714.0,714.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,694.0,2776.0,0.0,0.0,0.0,1.0,1.0,1.0,714.0,714.0,0.0,0.0,0.0,2022-09-01 00:24:00,1.0,8001C6920,10.0,8001E8240,127.34,US Dollar,127.34,US Dollar,Cash,0.0,18001C6920,108001E8240
715.0,718.0,719.0,721.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,719.8,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,719.8,3599.0,0.0,0.0,0.0,2022-09-01 00:12:00,10.0,8000F89F0,12.0,8001F1B20,6513.78,US Dollar,6513.78,US Dollar,Credit Card,0.0,108000F89F0,128001F1B20
723.0,724.0,725.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,726.0,2904.0,12.0,1.1547005383792515,2.3333333333333335,1.0,2.0,2.0,724.0,2172.0,0.0,0.0,0.0,1.0,3.0,3.0,726.0,1452.0,0.0,0.0,0.0,1.0,1.0,1.0,732.0,732.0,0.0,0.0,0.0,2022-09-01 00:20:00,1.0,80019A020,1.0,800139D10,46109.44,US Dollar,46109.44,US Dollar,Cheque,0.0,180019A020,1800139D10
739.0,747.0,754.0,755.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,755.0,1510.0,0.0,0.0,0.0,1.0,2.0,2.0,747.0,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,754.6666666666667,4528.0,0.0,0.0,0.0,2022-09-01 00:24:00,3370.0,8001FA950,10.0,8001F9870,43750.48,US Dollar,43750.48,US Dollar,ACH,0.0,33708001FA950,108001F9870
756.0,757.0,759.0,761.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.3333333333333333,689.0,2756.0,1728.0,1.1547005383792515,2.3333333333333335,2.0,3.0,1.5,665.0,1995.0,0.0,0.0,0.0,2.0,4.0,2.0,403.5,1614.0,126380.25,0.0,1.0,2.0,3.0,1.5,759.6666666666666,2279.0,0.0,0.0,0.0,2022-09-01 00:06:00,10.0,80005B110,10.0,80021ADE0,55474.55,US Dollar,55474.55,US Dollar,Cash,0.0,1080005B110,1080021ADE0
765.0,778.0,779.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,790.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,780.0,1560.0,0.0,0.0,0.0,2.0,3.0,1.5,785.0,3140.0,24.999999999999858,-7.560174708487531e-15,1.0000000000000013,2022-09-01 00:18:00,1.0,80021DCF0,1588.0,803E29FE0,209.99,US Dollar,209.99,US Dollar,Credit Card,0.0,180021DCF0,1588803E29FE0
793.0,805.0,812.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,815.0,1630.0,0.0,0.0,0.0,1.0,2.0,2.0,806.0,1612.0,0.0,0.0,0.0,1.0,2.0,2.0,813.0,1626.0,0.0,0.0,0.0,1.0,1.0,1.0,815.0,1630.0,0.0,0.0,0.0,2022-09-01 00:25:00,1.0,8001E1DE0,12.0,8001F2380,562462.0,US Dollar,562462.0,US Dollar,Cheque,0.0,18001E1DE0,128001F2380
817.0,818.0,822.0,828.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,828.0,828.0,0.0,0.0,0.0,1.0,2.0,2.0,819.0,1638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,824.6666666666666,2474.0,0.0,0.0,0.0,2022-09-01 00:19:00,220.0,8001EFA70,22205.0,80A343EB0,57.49,US Dollar,57.49,US Dollar,Credit Card,0.0,2208001EFA70,2220580A343EB0
829.0,842.0,843.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,845.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,845.0,1690.0,0.0,0.0,0.0,2022-09-01 00:26:00,10.0,80019E220,10.0,80022A8E0,12264.37,US Dollar,12264.37,US Dollar,ACH,0.0,1080019E220,1080022A8E0
846.0,849.0,854.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,856.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,856.0,856.0,0.0,0.0,0.0,2022-09-01 00:05:00,10.0,8001C7260,10.0,800250DA0,20474.47,US Dollar,20474.47,US Dollar,Cash,0.0,108001C7260,10800250DA0
862.0,863.0,864.0,865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,865.0,865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,865.0,865.0,0.0,0.0,0.0,2022-09-01 00:07:00,10.0,80018DBD0,1.0,800256410,36263.22,US Dollar,36263.22,US Dollar,Cheque,0.0,1080018DBD0,1800256410
866.0,867.0,868.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,869.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,869.0,869.0,0.0,0.0,0.0,2022-09-01 00:00:00,1.0,80005E740,1362.0,800256180,3698.2,US Dollar,3698.2,US Dollar,Credit Card,0.0,180005E740,1362800256180
873.0,874.0,875.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,882.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,882.0,882.0,0.0,0.0,0.0,2022-09-01 00:29:00,70.0,100428660,1362.0,8002589A0,26348.38,US Dollar,26348.38,US Dollar,Cheque,0.0,70100428660,13628002589A0
883.0,886.0,887.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,888.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,888.0,888.0,0.0,0.0,0.0,2022-09-01 00:27:00,70.0,100428660,1362.0,80025B860,3686.36,US Dollar,3686.36,US Dollar,Cash,0.0,70100428660,136280025B860
889.0,892.0,893.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,902.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,902.0,902.0,0.0,0.0,0.0,2022-09-01 00:11:00,1292.0,800213AD0,220.0,80025CF70,7612.85,US Dollar,7612.85,US Dollar,Credit Card,0.0,1292800213AD0,22080025CF70
904.0,910.0,911.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,934.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,934.0,934.0,0.0,0.0,0.0,2022-09-01 00:03:00,3399.0,800261D70,1362.0,800261150,6937.66,US Dollar,6937.66,US Dollar,ACH,0.0,3399800261D70,1362800261150
940.0,941.0,942.0,956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,956.0,956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,956.0,956.0,0.0,0.0,0.0,2022-09-01 00:01:00,220.0,8002680E0,221731.0,80D4011A0,6.81,US Dollar,6.81,US Dollar,Credit Card,0.0,2208002680E0,22173180D4011A0
962.0,964.0,969.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,973.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,973.0,973.0,0.0,0.0,0.0,2022-09-01 00:21:00,1292.0,8001AC2A0,11296.0,803D25610,1177.9,US Dollar,1177.9,US Dollar,Credit Card,0.0,12928001AC2A0,11296803D25610
975.0,976.0,979.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,980.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,980.0,980.0,0.0,0.0,0.0,2022-09-01 00:23:00,1.0,800263050,4866.0,805209300,82.72,US Dollar,82.72,US Dollar,Credit Card,0.0,1800263050,4866805209300
990.0,991.0,992.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,999.0,999.0,0.0,0.0,0.0,2022-09-01 00:26:00,10.0,800254D60,1.0,80028C950,8180.09,US Dollar,8180.09,US Dollar,Cheque,0.0,10800254D60,180028C950
1002.0,1003.0,1008.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1009.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1009.0,1009.0,0.0,0.0,0.0,2022-09-01 00:26:00,10.0,800118D50,12.0,8002B7700,2433.48,US Dollar,2433.48,US Dollar,Cheque,0.0,10800118D50,128002B7700
1010.0,1017.0,1033.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1036.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1036.0,1036.0,0.0,0.0,0.0,2022-09-01 00:08:00,1420.0,80024CDE0,10.0,8002B9030,4375.31,US Dollar,4375.31,US Dollar,ACH,0.0,142080024CDE0,108002B9030
1038.0,1051.0,1052.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1064.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1064.0,1064.0,0.0,0.0,0.0,2022-09-01 00:25:00,1362.0,8002BCA10,24032.0,808EBB820,22.77,US Dollar,22.77,US Dollar,Credit Card,0.0,13628002BCA10,24032808EBB820
1067.0,1072.0,1073.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1083.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1083.0,1083.0,0.0,0.0,0.0,2022-09-01 00:12:00,3401.0,8002B5CF0,12.0,80028C360,3442.2,US Dollar,3442.2,US Dollar,ACH,0.0,34018002B5CF0,1280028C360
1085.0,1088.0,1089.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1099.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1099.0,1099.0,0.0,0.0,0.0,2022-09-01 00:11:00,220.0,8002CDF40,218472.0,811109D10,43.49,US Dollar,43.49,US Dollar,Credit Card,0.0,2208002CDF40,218472811109D10
1100.0,1101.0,1102.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1103.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1103.0,1103.0,0.0,0.0,0.0,2022-09-01 00:24:00,1.0,8001275E0,1420.0,8002ED740,2871.12,US Dollar,2871.12,US Dollar,Cheque,0.0,18001275E0,14208002ED740
1106.0,1107.0,1108.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1110.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1110.0,1110.0,0.0,0.0,0.0,2022-09-01 00:12:00,70.0,100428660,1.0,8002F39A0,50943473.54,US Dollar,50943473.54,US Dollar,Cheque,0.0,70100428660,18002F39A0
1111.0,1118.0,1119.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1120.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1120.0,1120.0,0.0,0.0,0.0,2022-09-01 00:19:00,1.0,8001A9900,12.0,8002FC5B0,177.41,US Dollar,177.41,US Dollar,Credit Card,0.0,18001A9900,128002FC5B0
1135.0,1141.0,1146.0,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1147.0,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1147.0,1147.0,0.0,0.0,0.0,2022-09-01 00:18:00,12.0,800303130,210404.0,8045BE740,52.28,US Dollar,52.28,US Dollar,Credit Card,0.0,12800303130,2104048045BE740
1148.0,1149.0,1150.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1152.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1152.0,1152.0,0.0,0.0,0.0,2022-09-01 00:10:00,1362.0,800252EE0,10.0,800307C80,18502.06,US Dollar,18502.06,US Dollar,Cash,0.0,1362800252EE0,10800307C80
1153.0,1154.0,1155.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1172.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1172.0,1172.0,0.0,0.0,0.0,2022-09-01 00:24:00,220.0,8001C8C50,1420.0,8003093C0,8074.94,US Dollar,8074.94,US Dollar,Credit Card,0.0,2208001C8C50,14208003093C0
1173.0,1174.0,1186.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1187.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1187.0,1187.0,0.0,0.0,0.0,2022-09-01 00:22:00,1362.0,80030A870,1362.0,80030A870,52.11,Euro,61.06,US Dollar,ACH,0.0,136280030A870,136280030A870
1188.0,1189.0,1190.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1199.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1199.0,1199.0,0.0,0.0,0.0,2022-09-01 00:05:00,1.0,800143B00,513.0,8003231B0,196.33,US Dollar,196.33,US Dollar,Cash,0.0,1800143B00,5138003231B0
1200.0,1222.0,1225.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1230.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1230.0,1230.0,0.0,0.0,0.0,2022-09-01 00:28:00,220.0,8001DAF70,1467.0,80032BCD0,192376.63,US Dollar,192376.63,US Dollar,Cash,0.0,2208001DAF70,146780032BCD0
1234.0,1235.0,1237.0,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1239.0,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1239.0,1239.0,0.0,0.0,0.0,2022-09-01 00:11:00,1362.0,800337730,125906.0,80A067380,5.67,US Dollar,5.67,US Dollar,Credit Card,0.0,1362800337730,12590680A067380
1240.0,1241.0,1243.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1245.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1245.0,1245.0,0.0,0.0,0.0,2022-09-01 00:16:00,1.0,8002B62D0,1362.0,80033B380,191.44,US Dollar,191.44,US Dollar,Credit Card,0.0,18002B62D0,136280033B380
1247.0,1251.0,1260.0,1268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1268.0,1268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1268.0,1268.0,0.0,0.0,0.0,2022-09-01 00:18:00,10.0,800055DF0,12.0,80033BF20,61875.67,US Dollar,61875.67,US Dollar,Cheque,0.0,10800055DF0,1280033BF20
1272.0,1276.0,1277.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1279.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1279.0,1279.0,0.0,0.0,0.0,2022-09-01 00:09:00,3630.0,800345170,12.0,80033C880,44.2,US Dollar,44.2,US Dollar,Cheque,0.0,3630800345170,1280033C880
1280.0,1288.0,1289.0,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1295.0,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1295.0,1295.0,0.0,0.0,0.0,2022-09-01 00:20:00,70.0,100428660,10.0,8003470E0,177249.51,US Dollar,177249.51,US Dollar,Cash,0.0,70100428660,108003470E0
1296.0,1297.0,1298.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1303.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1303.0,1303.0,0.0,0.0,0.0,2022-09-01 00:21:00,1.0,8001D1F20,1362.0,80034C6F0,7083.79,US Dollar,7083.79,US Dollar,Credit Card,0.0,18001D1F20,136280034C6F0
1304.0,1305.0,1311.0,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1312.0,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1312.0,1312.0,0.0,0.0,0.0,2022-09-01 00:03:00,70.0,100428660,10.0,80036A930,9769.57,US Dollar,9769.57,US Dollar,Credit Card,0.0,70100428660,1080036A930
1313.0,1316.0,1317.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1320.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1320.0,1320.0,0.0,0.0,0.0,2022-09-01 00:05:00,12.0,800229520,1.0,80038BEA0,1609108.73,US Dollar,1609108.73,US Dollar,ACH,0.0,12800229520,180038BEA0
1322.0,1324.0,1330.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1333.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1333.0,1333.0,0.0,0.0,0.0,2022-09-01 00:19:00,1588.0,80038BA70,10.0,80038B5C0,851997.0,US Dollar,851997.0,US Dollar,Cheque,0.0,158880038BA70,1080038B5C0
1345.0,1362.0,1376.0,1382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1382.0,1382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1382.0,1382.0,0.0,0.0,0.0,2022-09-01 00:09:00,3618.0,800327190,220.0,80034A300,1416.88,US Dollar,1416.88,US Dollar,ACH,0.0,3618800327190,22080034A300
